,msd_track_id,genre,album_index,set,msd_artist_id,image_url
22281,TRDUMJV128F932AD0D,Country,5403,val,AR7HM181187FB3CFC1,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/608/0000460865_200.jpg
22282,TRUWEZC128F9306EAB,Metal,5406,val,ARB2XQQ1187B9932E4,http://artwork-cdn.7static.com/static/img/sleeveart/00/014/411/0001441174_200.jpg
22283,TRBFOGM12903CD69CD,Rock,5415,val,ARP0C6B1187B99631B,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/688/0000768823_200.jpg
22284,TRKALUU128F42621C4,Punk,5422,val,AR8EB351187B9934A9,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/053/0000205353_200.jpg
22285,TRDJFTX128F92F8F3E,Rock,5432,val,AR8XC3U1187B98CE1E,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/841/0000484124_200.jpg
22286,TRAXIHK128F92EFC28,Electronic,5434,val,ARVTCS91187FB44DF6,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/608/0000560850_200.jpg
22287,TRVWUBH128F425DCF3,Rock,5441,val,ARZ4XS71187B9AEF25,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/028/0000202810_200.jpg
22289,TRXIVXO12903CD6620,Rock,5443,val,ARFSZGT1187B9B1E44,http://artwork-cdn.7static.com/static/img/sleeveart/00/030/047/0003004735_200.jpg
22290,TRCCLFP128E07819D3,Rock,5448,val,ARIIMPS1187FB4CD03,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/008/0000000802_200.jpg
22291,TRDQJHD12903CD42A9,Electronic,5453,val,ARCC8PK1187B9B5776,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/580/0000258059_200.jpg
22292,TRLMITX128F428EA3C,Jazz,5454,val,ARMGO6W1187FB3CEB9,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/061/0000106103_200.jpg
22295,TRMQAQB128F9312409,Rock,5471,val,ART8QJO1187B98CC26,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/053/0000405327_200.jpg
22296,TRKUDWV128F145A171,Rock,5472,val,ARQUQUH1187B9B0CD9,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/235/0000023597_200.jpg
22297,TRKSMQF128F42B98E4,Folk,5477,val,ARBJB2S1187B9BA2CB,http://artwork-cdn.7static.com/static/img/sleeveart/00/021/418/0002141834_200.jpg
22298,TRODKLX128F425F704,Rock,5479,val,ARZIV0Z1187B99FD56,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/506/0000150683_200.jpg
22300,TRNWLOW128F92F9147,Rock,5500,val,AR8XC3U1187B98CE1E,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/841/0000484185_200.jpg
22301,TRINNEQ128F92F73FF,Metal,5504,val,AR40HB91187FB4F370,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/124/0000612400_200.jpg
22305,TRWKMMK12903CD2892,Metal,5514,val,ARENCIR1187B99C582,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/673/0000767307_200.jpg
22307,TROQQWR128F9326ECF,Rock,5527,val,ARG2SMP1187B9A729B,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/471/0000547182_200.jpg
22309,TRYYANG12903CF31CD,Electronic,5541,val,AR9CP841187B9B9146,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/016/0000601646_200.jpg
22310,TRBZILE128F1469F57,World,5547,val,ARRU9VN1187FB53EDB,http://artwork-cdn.7static.com/static/img/sleeveart/00/017/212/0001721280_200.jpg
22311,TREGTFD128F92FE158,RnB,5552,val,ARE9Y761187B98AEB6,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/322/0000532212_200.jpg
22314,TRNBFAR128F4260381,Electronic,5564,val,ARSY3S31187B9AFA0E,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/041/0000204104_200.jpg
22315,TRRTHLD128F428B7B4,Punk,5569,val,ARYF1YR1187FB5CC1E,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/974/0000297486_200.jpg
22316,TRICUHT128F92FEA29,Rap,5594,val,ARCY8M01187FB4D3D8,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/323/0000532346_200.jpg
22317,TRTUTAH128F42695D4,Electronic,5603,val,ARGAFRR1187B999DBE,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/558/0000255894_200.jpg
22319,TRAVJGH128F14ADDB7,Pop,5623,val,AR33DV81187FB4139B,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/643/0000064386_200.jpg
22320,TRRTMPE128F42766EC,New Age,5625,val,ARJW66R1187FB3C9B3,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/123/0000212369_200.jpg
22322,TRZNLCZ128F14674AD,Pop,5631,val,ARZ8KO81187B9B1B7C,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/279/0000027983_200.jpg
22323,TRWIGSW12903CAC347,Rock,5633,val,ARBKU7G1187FB5261B,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/533/0000753346_200.jpg
22324,TRGUNWK128F9327CA8,Electronic,5659,val,ARXKPD41187FB51915,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/474/0000547454_200.jpg
22325,TRPGTIQ128F92F6DC1,Pop,5661,val,ARJHT3I1187B9A2EA6,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/911/0000691182_200.jpg
22326,TRCUNKW12903CB9158,Rock,5673,val,AR1MPEI1187B9ABB20,http://artwork-cdn.7static.com/static/img/sleeveart/00/012/902/0001290238_200.jpg
22327,TRKBOGQ12903CBDF4E,Rock,5675,val,ARWT91C1187B9ACEAA,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/598/0000759802_200.jpg
22329,TREMGTE128F9311A02,Rap,5679,val,ARLT9B41187FB57A00,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/561/0000556113_200.jpg
22330,TRWQSGL128F4256AC2,Metal,5684,val,ARIMKO91187FB37DCE,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/631/0000263146_200.jpg
22331,TRHQIGI128F4291EBC,Blues,5694,val,AR6BUYW1187B98E221,http://artwork-cdn.7static.com/static/img/sleeveart/00/011/590/0001159093_200.jpg
22332,TRYPPIV128F9303DBF,Jazz,5697,val,ARW8SF61187B9936A9,http://artwork-cdn.7static.com/static/img/sleeveart/00/030/348/0003034830_200.jpg
22333,TRZUTYM12903D0313E,Metal,5700,val,AR0WQ0N1187FB3AAB9,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/268/0000726867_200.jpg
22334,TRUHMCF128F92F90D6,Rock,5704,val,ARU3BQ91187FB5A3D6,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/841/0000484168_200.jpg
22336,TRASSSZ128F423ECE7,Rock,5713,val,AR2F1JC1187FB4EFB0,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/899/0000189902_200.jpg
22338,TRSHBZG128F428CFE8,Metal,5717,val,ARVLHS71187FB5B9C9,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/378/0000237835_200.jpg
22339,TRDLZDO128F93452E5,Rock,5722,val,ARZMDDI1187B990DE5,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/714/0000471413_200.jpg
22340,TRBNKRV128F146000D,Jazz,5724,val,ARFD4A21187FB3B276,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/255/0000025594_200.jpg
22341,TRRHVFS12903CBEEB4,Rock,5727,val,AR22ZZO1187B9B1D23,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/708/0000670879_200.jpg
22343,TRMNACT128F42B9086,Rock,5734,val,ARSEMJF1187FB5641E,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/113/0000311354_200.jpg
22344,TRQJCHT128F933D179,Punk,5735,val,AR8VJIX1187B98DBF3,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/112/0000511236_200.jpg
22345,TRFTYQD128F146ABCE,Pop,5745,val,AR33DV81187FB4139B,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/292/0000029261_200.jpg
22348,TRPTAUE128F1480CA8,Rock,5752,val,AR33QOF1187FB4AC00,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/413/0000041329_200.jpg
22349,TRPMZMX128F934B203,Metal,5756,val,AR748W61187B9B6AB8,http://artwork-cdn.7static.com/static/img/sleeveart/00/013/424/0001342432_200.jpg
22351,TRHAJSF128F14B03CD,Rock,5762,val,AR05OG01187B9B8A98,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/653/0000065388_200.jpg
22352,TRTAPCM128F427B5F4,Latin,5766,val,ARW23ZV1187FB558A3,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/906/0000290670_200.jpg
22353,TRCLIJP128F9360158,Rock,5769,val,ARW3NUD1187FB4D037,http://artwork-cdn.7static.com/static/img/sleeveart/00/010/132/0001013238_200.jpg
22354,TRBHCXR128F92E7D0E,Punk,5770,val,ARANOZN1187B9B373E,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/299/0000329970_200.jpg
22355,TRMLIJH128F9341C3C,Country,5774,val,ARF3GX71187FB3EB66,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/569/0000556971_200.jpg
22356,TRHSLBZ128F1489321,Rock,5776,val,ARBTQ6W1187FB38032,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/773/0000377379_200.jpg
22358,TRPSYHI128F1463CC2,RnB,5777,val,ARDUIMG1187B9B9498,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/117/0000311718_200.jpg
22359,TRKOOBW128F425E0B1,Metal,5783,val,ARQEN0D1187B9B2595,http://artwork-cdn.7static.com/static/img/sleeveart/00/014/411/0001441108_200.jpg
22360,TRGSAPG128E078E1D0,Rock,5796,val,ARGE94Y1187FB37B9D,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/139/0000013917_200.jpg
22364,TRVHCDZ128F42750C3,Rock,5807,val,ARTX7TD1187FB58EED,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/881/0000288157_200.jpg
22365,TRLITAI128F9320B26,Punk,5823,val,ARWS2GP1187FB4CCD2,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/287/0000628729_200.jpg
22366,TREXPJZ128F92E6BF7,Rock,5824,val,ARJTHAK11E8C26AF63,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/862/0000386277_200.jpg
22367,TRNUISR128F4255747,Rock,5825,val,ARSAY841187B989A74,http://artwork-cdn.7static.com/static/img/sleeveart/00/011/252/0001125240_200.jpg
22368,TRJVUQY128F934F732,Rock,5826,val,AR6GA2H1187FB5A110,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/474/0000647428_200.jpg
22369,TRNXKXB128F92F24D1,Country,5832,val,ARV3WEO1187B99B517,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/915/0000391542_200.jpg
22370,TRVBDHU128F148666E,Rock,5840,val,AR040JZ1187FB399A9,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/180/0000418079_200.jpg
22371,TRHWKLX128F145F8EC,Rock,5841,val,ARYYTAY1187B9B5F9D,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/254/0000025453_200.jpg
22373,TRQUBJW128F933227C,Rock,5842,val,ARTIVSA1187FB42348,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/037/0000503778_200.jpg
22374,TRCIFCV128F92DE974,Electronic,5847,val,ARV1RJ81187B99958A,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/824/0000382455_200.jpg
22375,TRZTVZZ128F9343B95,Metal,5859,val,ARR6VQ01187B990E9B,http://artwork-cdn.7static.com/static/img/sleeveart/00/009/941/0000994107_200.jpg
22376,TRJMKIF128F93203C2,Rock,5863,val,ARXA0MM1187B9A0683,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/286/0000628618_200.jpg
22377,TRQUYPL128E0796508,Electronic,5867,val,ARU3C671187FB3F71B,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/173/0000017367_200.jpg
22379,TRLFICV128F4264080,Rap,5872,val,AREV2491187B9B017E,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/831/0000283196_200.jpg
22381,TRZUHQZ128F4266D4C,Rock,5873,val,ARAWQ751187FB36C18,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/831/0000283164_200.jpg
22382,TRQVHKH128F14B03B3,Rock,5875,val,AR05OG01187B9B8A98,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/653/0000065387_200.jpg
22385,TRLCZKD128F423B298,Rock,5885,val,ARJZN3Z1187B998CF4,http://artwork-cdn.7static.com/static/img/sleeveart/00/013/272/0001327252_200.jpg
22386,TRQLOHH128F4272133,New Age,5890,val,ARZXCDZ12454A47742,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/870/0000287007_200.jpg
22388,TRGYDST128F92C9DD9,Rap,5905,val,ARD1YB31187FB36C3E,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/150/0000315053_200.jpg
22389,TRCXNSC128F426DEA9,Metal,5906,val,ARDBRC81187FB49B20,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/557/0000155715_200.jpg
22390,TRIQSWQ128F934B163,Metal,5907,val,ARO3SS31187FB3729C,http://artwork-cdn.7static.com/static/img/sleeveart/00/012/490/0001249088_200.jpg
22391,TRZMNGQ128EF357BEE,Rock,5909,val,ARP4IK11187FB530F6,http://artwork-cdn.7static.com/static/img/sleeveart/00/034/617/0003461725_200.jpg
22393,TRCUTVF128F145A75B,Metal,5919,val,ARWVYIM11F4C8411E4,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/237/0000023764_200.jpg
22394,TRFYSCE128F42AB556,Rock,5926,val,ARYH0L61187B9A0606,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/224/0000122461_200.jpg
22395,TRFCUSN128F4248840,Rock,5928,val,ARYO9BU1187B9ADA88,http://artwork-cdn.7static.com/static/img/sleeveart/00/014/412/0001441229_200.jpg
22396,TRRAHKI128F4267022,Rock,5931,val,ARB054P1187B9AD32E,http://artwork-cdn.7static.com/static/img/sleeveart/00/034/726/0003472651_200.jpg
22398,TRKKZHX12903CAF47E,Rock,5933,val,ARV26LW1187B99547F,http://artwork-cdn.7static.com/static/img/sleeveart/00/009/776/0000977686_200.jpg
22399,TRQTPKU128F4236846,Rock,5934,val,ART48CP1187B9AE314,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/323/0000132305_200.jpg
22400,TRIPETH128F42723DE,Latin,5944,val,ARW23ZV1187FB558A3,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/926/0000092694_200.jpg
22401,TRETBIU128F14882E5,Blues,5950,val,AR502UM1187B99A243,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/451/0000045135_200.jpg
22402,TRKHRIV128F93216B6,Jazz,5954,val,AR08PJH1187FB3F359,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/289/0000628914_200.jpg
22403,TRZLPRB128F92FFE5C,Jazz,5964,val,AR3ZARK1187FB4CC5E,http://artwork-cdn.7static.com/static/img/sleeveart/00/019/428/0001942805_200.jpg
22404,TRMGVHZ128F92E4F33,Rock,5965,val,ARXL56Q1187B9A5AE3,http://artwork-cdn.7static.com/static/img/sleeveart/00/031/527/0003152729_200.jpg
22406,TRULKPM128E078E167,Rap,5968,val,AR8RXRI1187FB4104B,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/233/0000023372_200.jpg
22407,TRRFGEZ128F4281EC9,Electronic,5969,val,ARMPRI31187FB4F7D9,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/922/0000292289_200.jpg
22409,TROUDNT12903CA4B60,Reggae,6003,val,ARE04N41187B99DBCC,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/504/0000750412_200.jpg
22410,TRWETHP128F4263E3D,Rock,6016,val,ARDAHWH1187FB4B0E7,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/268/0000026848_200.jpg
22411,TRAFEZF128F426C497,Rock,6021,val,ARPAAHK1187B9ABB00,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/121/0000112142_200.jpg
22412,TRPLQKF128F930CF6E,Metal,6024,val,AR9MC7Y1187FB464D0,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/503/0000350365_200.jpg
22413,TRISLXK128F14528AB,RnB,6031,val,ARVRTM31187B9A80FC,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/200/0000020028_200.jpg
22415,TRUQEJD12903CC807F,Rock,6041,val,ARUU13E1187FB3EB48,http://artwork-cdn.7static.com/static/img/sleeveart/00/015/866/0001586600_200.jpg
22416,TRUCLMW12903CA94F2,Pop,6044,val,ARG3FRO1187FB5AD6E,http://artwork-cdn.7static.com/static/img/sleeveart/00/017/423/0001742337_200.jpg
22417,TRTUSTL128F423647B,Pop,6048,val,ARGRHGG1187B9AFBB7,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/319/0000131978_200.jpg
22418,TRTNBDR12903CB5525,RnB,6056,val,ARAL4561187B999C82,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/111/0000711172_200.jpg
22419,TRJDIYE12903CDB48F,Metal,6057,val,ARGJTUF1187B99B60C,http://artwork-cdn.7static.com/static/img/sleeveart/00/010/049/0001004935_200.jpg
22422,TROMSJP128F9315B25,Country,6071,val,AR83W3J1187B9A980E,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/399/0000539924_200.jpg
22423,TRKSRYI128F4280AE2,Rock,6078,val,ARQRQRA12131B4B5A8,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/922/0000292256_200.jpg
22427,TRYLVPR128E07889FE,Electronic,6092,val,ARZZ5ZR1187FB4D149,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/007/0000000755_200.jpg
22428,TRSDGZP128E0784226,RnB,6102,val,ARZZMLS1187FB4F46C,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/022/0000002201_200.jpg
22429,TRONHZY128F427C2C8,Reggae,6103,val,AR2W94J1187B9B5C2C,http://artwork-cdn.7static.com/static/img/sleeveart/00/034/843/0003484325_200.jpg
22430,TRIMFQA128F429132D,Country,6108,val,ARF9BNW1187FB3F54B,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/987/0000298716_200.jpg
22431,TRNULCK12903CE959F,Rock,6111,val,AR02LMQ1187B992AC9,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/829/0000782928_200.jpg
22433,TRYDWFG128F4217E29,Rock,6124,val,ARO70QE1187FB39048,http://artwork-cdn.7static.com/static/img/sleeveart/00/032/811/0003281180_200.jpg
22435,TRUTMMQ128F92CA506,Pop,6128,val,AR2IKF71187FB4D0C2,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/158/0000315833_200.jpg
22436,TRYPYOU128F932A9F8,Rock,6129,val,ARHRMYH1187B9A675B,http://artwork-cdn.7static.com/static/img/sleeveart/00/010/358/0001035816_200.jpg
22437,TRUVVUQ128F42503E7,RnB,6143,val,ARP29T31187B98DD5F,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/740/0000174041_200.jpg
22438,TRKWWHJ128E0791299,Metal,6146,val,ARC4K2E1187B9B6FDA,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/150/0000015086_200.jpg
22439,TRWPFOA128F149BB7F,Rock,6151,val,ARJZN3Z1187B998CF4,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/566/0000056626_200.jpg
22440,TRZMWCD128F4247F02,Country,6157,val,ARB8H82119B34032E1,http://artwork-cdn.7static.com/static/img/sleeveart/00/030/041/0003004174_200.jpg
22442,TRNKNOM128F92CC7C7,Rock,6181,val,ARYRTE61187B9B2A8B,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/164/0000316409_200.jpg
22444,TRTEOXU128F4237074,Jazz,6187,val,ARZVTQO1187FB3BD2A,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/407/0000240714_200.jpg
22447,TRSCBDO128F42618AC,World,6193,val,ARXK8H71187FB44850,http://artwork-cdn.7static.com/static/img/sleeveart/00/009/019/0000901965_200.jpg
22448,TRPYYJJ128F423E216,Rock,6207,val,ARVKZUL1187B99193A,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/896/0000189615_200.jpg
22449,TRYUWUZ128F931A38F,Jazz,6208,val,AR1GQES1187FB4AA77,http://artwork-cdn.7static.com/static/img/sleeveart/00/018/570/0001857069_200.jpg
22450,TRHSVEP12903CCF7F2,New Age,6218,val,ARJW66R1187FB3C9B3,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/660/0000766031_200.jpg
22451,TRNGWEF128F1459073,Rock,6221,val,ARTN3HU1187FB4CF68,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/232/0000023205_200.jpg
22452,TRSUGFH128F92EBBDE,Jazz,6223,val,AR4X7481187B999045,http://artwork-cdn.7static.com/static/img/sleeveart/00/015/177/0001517749_200.jpg
22453,TREBAUZ128F92EED1B,Folk,6228,val,AR08AVM1187FB3B9EE,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/095/0000609514_200.jpg
22454,TRATYHL128F1469E29,Rap,6235,val,ARZO9UQ1187FB4D261,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/290/0000029087_200.jpg
22455,TRFQZUE128F146ED01,RnB,6244,val,ARDUIMG1187B9B9498,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/006/0000200691_200.jpg
22456,TREBZJP128F92F6E35,Punk,6249,val,AR1PRQ21187FB3B481,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/390/0000339015_200.jpg
22457,TRLYEUJ128E0783BC6,Metal,6250,val,ARZ960Y1187FB3908A,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/017/0000001742_200.jpg
22458,TRSSJOX12903CB5B8C,Reggae,6251,val,ARN5DWZ1187FB3DE5C,http://artwork-cdn.7static.com/static/img/sleeveart/00/008/003/0000800310_200.jpg
22459,TRFFJZG128F429E9B7,Rock,6253,val,AR91NIO1187FB4D732,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/159/0000115932_200.jpg
22461,TRQWCIT128F933C0BA,Reggae,6283,val,AR0XBGZ1187B98D263,http://artwork-cdn.7static.com/static/img/sleeveart/00/028/836/0002883618_200.jpg
22463,TRHRVOH12903CF4489,Metal,6294,val,AR6W6KQ1187B9AAA53,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/327/0000732768_200.jpg
22464,TRRVAPH128F14A376F,Electronic,6296,val,ARQXE3O1187B99BB7F,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/599/0000059970_200.jpg
22466,TRRLXLN128F93176B0,Metal,6300,val,ARC4K2E1187B9B6FDA,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/155/0000015540_200.jpg
22469,TRUKSKB128F934ACD6,Metal,6310,val,ARO3SS31187FB3729C,http://artwork-cdn.7static.com/static/img/sleeveart/00/012/633/0001263359_200.jpg
22470,TRNSWDM128F14B0336,Rock,6315,val,AR05OG01187B9B8A98,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/653/0000065377_200.jpg
22471,TRSFVRI128F1461B7B,Rock,6318,val,ARXAKQ21187B990F7D,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/260/0000026084_200.jpg
22472,TRZLVEQ128F92D5F5B,Rap,6320,val,ARUXKRU1187FB3F6E3,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/778/0000377863_200.jpg
22473,TRPYOQH128F933CF68,Metal,6327,val,ARZ960Y1187FB3908A,http://artwork-cdn.7static.com/static/img/sleeveart/00/014/257/0001425709_200.jpg
22474,TREMAEY12903CDE7E8,Pop,6333,val,AR7PIQ01187FB49737,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/112/0000011279_200.jpg
22475,TRGBQOP128F429241D,Jazz,6338,val,ARCXKY91187B9ACA99,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/538/0000053831_200.jpg
22476,TRHDQDE128F423B297,Rock,6342,val,AR1R1P51187B9A9AB6,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/423/0000242384_200.jpg
22478,TRRVPWL128F146B12D,Jazz,6356,val,ARSNV1C1187B98FC55,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/293/0000029357_200.jpg
22479,TRYUQTF128F9339A0E,Rock,6358,val,ARS0W831187B9AF0B7,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/207/0000420743_200.jpg
22481,TRQSYMQ128E0795772,Electronic,6365,val,ARWMPYS1187B9B4510,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/169/0000016949_200.jpg
22483,TRTRPJB128F4267080,RnB,6376,val,ARKSZW81187B9B695D,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/477/0000347786_200.jpg
22485,TREGHYC128F1463679,Rock,6381,val,ARS927Z1187B9ACA29,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/267/0000026744_200.jpg
22489,TRLPKDE128F1468DF1,World,6402,val,ARRU9VN1187FB53EDB,http://artwork-cdn.7static.com/static/img/sleeveart/00/017/211/0001721117_200.jpg
22491,TRBNJPZ128F934D5A2,Electronic,6409,val,ARVTCS91187FB44DF6,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/609/0000560964_200.jpg
22492,TRWERZP128F92EBF1F,Metal,6412,val,ARWVYIM11F4C8411E4,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/790/0000479081_200.jpg
22493,TRCBXGZ128F425EA7B,Rock,6424,val,ARVXV1J1187FB5BF88,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/034/0000203443_200.jpg
22494,TRYDFIA128F145A3A4,Electronic,6433,val,ARMPRI31187FB4F7D9,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/236/0000023682_200.jpg
22495,TRMYDMV128F934B8DE,Metal,6439,val,ARC6W9U1187FB3A868,http://artwork-cdn.7static.com/static/img/sleeveart/00/013/503/0001350347_200.jpg
22497,TRVYSBE12903CDD092,Metal,6451,val,AR0JZZ01187B9B2C99,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/815/0000681569_200.jpg
22498,TRKMWIT128F92E5937,Pop,6453,val,AR198711187B9AD09F,http://artwork-cdn.7static.com/static/img/sleeveart/00/030/932/0003093200_200.jpg
22499,TRBHKUF128F4257F12,Rock,6462,val,ARZQAEE1187B9AAD41,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/779/0000277943_200.jpg
22500,TRLJBGV128F42932E1,Reggae,6463,val,ARANIJI11F4C83EFD2,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/240/0000224008_200.jpg
22501,TRLIEXV128F426F559,Rock,6466,val,ARKXBAH1187FB3F8AD,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/011/0000001107_200.jpg
22502,TRTAZWD128E07856A1,Rock,6470,val,ARNLO5S1187B9B80CC,http://artwork-cdn.7static.com/static/img/sleeveart/00/008/414/0000841449_200.jpg
22503,TRTIXPX128EF3421CF,Rock,6473,val,AR0DYTO1187FB4B6AE,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/683/0000068375_200.jpg
22504,TRBJUDB128F92C5122,Rock,6474,val,ARS8X461187FB36709,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/134/0000313498_200.jpg
22505,TRMHJXJ128F426A562,Rock,6477,val,ARXDFN01187B9AE80E,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/841/0000284175_200.jpg
22506,TRZCVJL128F930B527,Rock,6489,val,ARG6A591187B9B757A,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/203/0000620381_200.jpg
22507,TRRTVCE128F93112E6,Rock,6492,val,ARU3BQ91187FB5A3D6,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/437/0000443787_200.jpg
